Zip,state,Primary eGRID Subregion,Subregion annual CO2e output emission rate (lb/MWh)
03087,NH,NEWE,727.603
03101,NH,NEWE,727.603
03102,NH,NEWE,727.603
03103,NH,NEWE,727.603
03104,NH,NEWE,727.603
03105,NH,NEWE,727.603
03106,NH,NEWE,727.603
03107,NH,NEWE,727.603
03108,NH,NEWE,727.603
03109,NH,NEWE,727.603
03110,NH,NEWE,727.603
03111,NH,NEWE,727.603
03215,NH,NEWE,727.603
03216,NH,NEWE,727.603
03217,NH,NEWE,727.603
03218,NH,NEWE,727.603
03220,NH,NEWE,727.603
03221,NH,NEWE,727.603
03222,NH,NEWE,727.603
03223,NH,NEWE,727.603
03224,NH,NEWE,727.603
03225,NH,NEWE,727.603
03226,NH,NEWE,727.603
03227,NH,NEWE,727.603
03229,NH,NEWE,727.603
03230,NH,NEWE,727.603
03231,NH,NEWE,727.603
03233,NH,NEWE,727.603
03234,NH,NEWE,727.603
03235,NH,NEWE,727.603
03237,NH,NEWE,727.603
03238,NH,NEWE,727.603
03240,NH,NEWE,727.603
03241,NH,NEWE,727.603
03242,NH,NEWE,727.603
03243,NH,NEWE,727.603
03244,NH,NEWE,727.603
03245,NH,NEWE,727.603
03246,NH,NEWE,727.603
03247,NH,NEWE,727.603
03249,NH,NEWE,727.603
03251,NH,NEWE,727.603
03252,NH,NEWE,727.603
03253,NH,NEWE,727.603
03254,NH,NEWE,727.603
03255,NH,NEWE,727.603
03256,NH,NEWE,727.603
03257,NH,NEWE,727.603
03258,NH,NEWE,727.603
03259,NH,NEWE,727.603
03260,NH,NEWE,727.603
03261,NH,NEWE,727.603
03262,NH,NEWE,727.603
03263,NH,NEWE,727.603
03264,NH,NEWE,727.603
03266,NH,NEWE,727.603
03268,NH,NEWE,727.603
03269,NH,NEWE,727.603
03272,NH,NEWE,727.603
03273,NH,NEWE,727.603
03274,NH,NEWE,727.603
03275,NH,NEWE,727.603
03276,NH,NEWE,727.603
03278,NH,NEWE,727.603
03279,NH,NEWE,727.603
03280,NH,NEWE,727.603
03281,NH,NEWE,727.603
03282,NH,NEWE,727.603
03284,NH,NEWE,727.603
03285,NH,NEWE,727.603
03287,NH,NEWE,727.603
03289,NH,NEWE,727.603
03290,NH,NEWE,727.603
03291,NH,NEWE,727.603
03293,NH,NEWE,727.603
03298,NH,NEWE,727.603
03299,NH,NEWE,727.603
03301,NH,NEWE,727.603
03302,NH,NEWE,727.603
03303,NH,NEWE,727.603
03304,NH,NEWE,727.603
03305,NH,NEWE,727.603
03307,NH,NEWE,727.603
03431,NH,NEWE,727.603
03435,NH,NEWE,727.603
03440,NH,NEWE,727.603
03441,NH,NEWE,727.603
03442,NH,NEWE,727.603
03443,NH,NEWE,727.603
03444,NH,NEWE,727.603
03445,NH,NEWE,727.603
03446,NH,NEWE,727.603
03447,NH,NEWE,727.603
03448,NH,NEWE,727.603
03449,NH,NEWE,727.603
03450,NH,NEWE,727.603
03451,NH,NEWE,727.603
03452,NH,NEWE,727.603
03455,NH,NEWE,727.603
03456,NH,NEWE,727.603
03457,NH,NEWE,727.603
03458,NH,NEWE,727.603
03461,NH,NEWE,727.603
03462,NH,NEWE,727.603
03464,NH,NEWE,727.603
03465,NH,NEWE,727.603
03466,NH,NEWE,727.603
03467,NH,NEWE,727.603
03468,NH,NEWE,727.603
03469,NH,NEWE,727.603
03470,NH,NEWE,727.603
03561,NH,NEWE,727.603
03570,NH,NEWE,727.603
03574,NH,NEWE,727.603
03575,NH,NEWE,727.603
03576,NH,NEWE,727.603
03579,NH,NEWE,727.603
03580,NH,NEWE,727.603
03581,NH,NEWE,727.603
03582,NH,NEWE,727.603
03583,NH,NEWE,727.603
03584,NH,NEWE,727.603
03585,NH,NEWE,727.603
03586,NH,NEWE,727.603
03588,NH,NEWE,727.603
03589,NH,NEWE,727.603
03590,NH,NEWE,727.603
03592,NH,NEWE,727.603
03593,NH,NEWE,727.603
03595,NH,NEWE,727.603
03597,NH,NEWE,727.603
03598,NH,NEWE,727.603
03601,NH,NEWE,727.603
03602,NH,NEWE,727.603
03603,NH,NEWE,727.603
03604,NH,NEWE,727.603
03605,NH,NEWE,727.603
03607,NH,NEWE,727.603
03608,NH,NEWE,727.603
03609,NH,NEWE,727.603
03740,NH,NEWE,727.603
03741,NH,NEWE,727.603
03743,NH,NEWE,727.603
03745,NH,NEWE,727.603
03746,NH,NEWE,727.603
03748,NH,NEWE,727.603
03749,NH,NEWE,727.603
03750,NH,NEWE,727.603
03751,NH,NEWE,727.603
03752,NH,NEWE,727.603
03753,NH,NEWE,727.603
03754,NH,NEWE,727.603
03755,NH,NEWE,727.603
03756,NH,NEWE,727.603
03765,NH,NEWE,727.603
03766,NH,NEWE,727.603
03768,NH,NEWE,727.603
03769,NH,NEWE,727.603
03770,NH,NEWE,727.603
03771,NH,NEWE,727.603
03773,NH,NEWE,727.603
03774,NH,NEWE,727.603
03777,NH,NEWE,727.603
03779,NH,NEWE,727.603
03780,NH,NEWE,727.603
03781,NH,NEWE,727.603
03782,NH,NEWE,727.603
03784,NH,NEWE,727.603
03785,NH,NEWE,727.603
03801,NH,NEWE,727.603
03802,NH,NEWE,727.603
03803,NH,NEWE,727.603
03804,ME,NEWE,727.603
03805,NH,NEWE,727.603
03809,NH,NEWE,727.603
03810,NH,NEWE,727.603
03811,NH,NEWE,727.603
03812,NH,NEWE,727.603
03813,NH,NEWE,727.603
03814,NH,NEWE,727.603
03815,NH,NEWE,727.603
03816,NH,NEWE,727.603
03817,NH,NEWE,727.603
03818,NH,NEWE,727.603
03819,NH,NEWE,727.603
03820,NH,NEWE,727.603
03821,NH,NEWE,727.603
03822,NH,NEWE,727.603
03823,NH,NEWE,727.603
03824,NH,NEWE,727.603
03825,NH,NEWE,727.603
03826,NH,NEWE,727.603
03827,NH,NEWE,727.603
03830,NH,NEWE,727.603
03832,NH,NEWE,727.603
03833,NH,NEWE,727.603
03835,NH,NEWE,727.603
03836,NH,NEWE,727.603
03837,NH,NEWE,727.603
03838,NH,NEWE,727.603
03839,NH,NEWE,727.603
03840,NH,NEWE,727.603
03841,NH,NEWE,727.603
03842,NH,NEWE,727.603
03843,NH,NEWE,727.603
03844,NH,NEWE,727.603
03845,NH,NEWE,727.603
03846,NH,NEWE,727.603
03847,NH,NEWE,727.603
03848,NH,NEWE,727.603
03849,NH,NEWE,727.603
03850,NH,NEWE,727.603
03851,NH,NEWE,727.603
03852,NH,NEWE,727.603
03853,NH,NEWE,727.603
03854,NH,NEWE,727.603
03855,NH,NEWE,727.603
03856,NH,NEWE,727.603
03857,NH,NEWE,727.603
03858,NH,NEWE,727.603
03859,NH,NEWE,727.603
03860,NH,NEWE,727.603
03861,NH,NEWE,727.603
03862,NH,NEWE,727.603
03864,NH,NEWE,727.603
03865,NH,NEWE,727.603
03866,NH,NEWE,727.603
03867,NH,NEWE,727.603
03868,NH,NEWE,727.603
03869,NH,NEWE,727.603
03870,NH,NEWE,727.603
03871,NH,NEWE,727.603
03872,NH,NEWE,727.603
03873,NH,NEWE,727.603
03874,NH,NEWE,727.603
03875,NH,NEWE,727.603
03878,NH,NEWE,727.603
03882,NH,NEWE,727.603
03883,NH,NEWE,727.603
03884,NH,NEWE,727.603
03885,NH,NEWE,727.603
03886,NH,NEWE,727.603
03887,NH,NEWE,727.603
03890,NH,NEWE,727.603
03894,NH,NEWE,727.603
03896,NH,NEWE,727.603
03897,NH,NEWE,727.603
03901,ME,NEWE,727.603
03902,ME,NEWE,727.603
03903,ME,NEWE,727.603
03904,ME,NEWE,727.603
03905,ME,NEWE,727.603
03906,ME,NEWE,727.603
03907,ME,NEWE,727.603
03908,ME,NEWE,727.603
03909,ME,NEWE,727.603
03910,ME,NEWE,727.603
03911,ME,NEWE,727.603
04001,ME,NEWE,727.603
04002,ME,NEWE,727.603
04003,ME,NEWE,727.603
04004,ME,NEWE,727.603
04005,ME,NEWE,727.603
04006,ME,NEWE,727.603
04007,ME,NEWE,727.603
04008,ME,NEWE,727.603
04009,ME,NEWE,727.603
04010,ME,NEWE,727.603
04011,ME,NEWE,727.603
04014,ME,NEWE,727.603
04015,ME,NEWE,727.603
04016,ME,NEWE,727.603
04017,ME,NEWE,727.603
04019,ME,NEWE,727.603
04020,ME,NEWE,727.603
04021,ME,NEWE,727.603
04022,ME,NEWE,727.603
04024,ME,NEWE,727.603
04027,ME,NEWE,727.603
04028,ME,NEWE,727.603
04029,ME,NEWE,727.603
04030,ME,NEWE,727.603
04032,ME,NEWE,727.603
04033,ME,NEWE,727.603
04034,ME,NEWE,727.603
04037,ME,NEWE,727.603
04038,ME,NEWE,727.603
04039,ME,NEWE,727.603
04040,ME,NEWE,727.603
04041,ME,NEWE,727.603
04042,ME,NEWE,727.603
04043,ME,NEWE,727.603
04046,ME,NEWE,727.603
04047,ME,NEWE,727.603
04048,ME,NEWE,727.603
04049,ME,NEWE,727.603
04050,ME,NEWE,727.603
04051,ME,NEWE,727.603
04054,ME,NEWE,727.603
04055,ME,NEWE,727.603
04056,ME,NEWE,727.603
04057,ME,NEWE,727.603
04061,ME,NEWE,727.603
04062,ME,NEWE,727.603
04063,ME,NEWE,727.603
04064,ME,NEWE,727.603
04066,ME,NEWE,727.603
04068,ME,NEWE,727.603
04069,ME,NEWE,727.603
04070,ME,NEWE,727.603
04071,ME,NEWE,727.603
04072,ME,NEWE,727.603
04073,ME,NEWE,727.603
04074,ME,NEWE,727.603
04076,ME,NEWE,727.603
04077,ME,NEWE,727.603
04078,ME,NEWE,727.603
04079,ME,NEWE,727.603
04082,ME,NEWE,727.603
04083,ME,NEWE,727.603
04084,ME,NEWE,727.603
04085,ME,NEWE,727.603
04086,ME,NEWE,727.603
04087,ME,NEWE,727.603
04088,ME,NEWE,727.603
04090,ME,NEWE,727.603
04091,ME,NEWE,727.603
04092,ME,NEWE,727.603
04093,ME,NEWE,727.603
04094,ME,NEWE,727.603
04095,ME,NEWE,727.603
04096,ME,NEWE,727.603
04097,ME,NEWE,727.603
04098,ME,NEWE,727.603
04101,ME,NEWE,727.603
04102,ME,NEWE,727.603
04103,ME,NEWE,727.603
04104,ME,NEWE,727.603
04105,ME,NEWE,727.603
04106,ME,NEWE,727.603
04107,ME,NEWE,727.603
04108,ME,NEWE,727.603
04109,ME,NEWE,727.603
04110,ME,NEWE,727.603
04112,ME,NEWE,727.603
04116,ME,NEWE,727.603
04122,ME,NEWE,727.603
04123,ME,NEWE,727.603
04124,ME,NEWE,727.603
04210,ME,NEWE,727.603
04211,ME,NEWE,727.603
04212,ME,NEWE,727.603
04216,ME,NEWE,727.603
04217,ME,NEWE,727.603
04219,ME,NEWE,727.603
04220,ME,NEWE,727.603
04221,ME,NEWE,727.603
04222,ME,NEWE,727.603
04223,ME,NEWE,727.603
04224,ME,NEWE,727.603
04225,ME,NEWE,727.603
04226,ME,NEWE,727.603
04227,ME,NEWE,727.603
04228,ME,NEWE,727.603
04230,ME,NEWE,727.603
04231,ME,NEWE,727.603
04234,ME,NEWE,727.603
04236,ME,NEWE,727.603
04237,ME,NEWE,727.603
04238,ME,NEWE,727.603
04239,ME,NEWE,727.603
04240,ME,NEWE,727.603
04241,ME,NEWE,727.603
04243,ME,NEWE,727.603
04250,ME,NEWE,727.603
04252,ME,NEWE,727.603
04253,ME,NEWE,727.603
04254,ME,NEWE,727.603
04255,ME,NEWE,727.603
04256,ME,NEWE,727.603
04257,ME,NEWE,727.603
04258,ME,NEWE,727.603
04259,ME,NEWE,727.603
04260,ME,NEWE,727.603
04261,ME,NEWE,727.603
04262,ME,NEWE,727.603
04263,ME,NEWE,727.603
04265,ME,NEWE,727.603
04266,ME,NEWE,727.603
04267,ME,NEWE,727.603
04268,ME,NEWE,727.603
04270,ME,NEWE,727.603
04271,ME,NEWE,727.603
04274,ME,NEWE,727.603
04275,ME,NEWE,727.603
04276,ME,NEWE,727.603
04280,ME,NEWE,727.603
04281,ME,NEWE,727.603
04282,ME,NEWE,727.603
04284,ME,NEWE,727.603
04285,ME,NEWE,727.603
04286,ME,NEWE,727.603
04287,ME,NEWE,727.603
04288,ME,NEWE,727.603
04289,ME,NEWE,727.603
04290,ME,NEWE,727.603
04291,ME,NEWE,727.603
04292,ME,NEWE,727.603
04294,ME,NEWE,727.603
04330,ME,NEWE,727.603
04332,ME,NEWE,727.603
04333,ME,NEWE,727.603
04336,ME,NEWE,727.603
04338,ME,NEWE,727.603
04341,ME,NEWE,727.603
04342,ME,NEWE,727.603
04343,ME,NEWE,727.603
04344,ME,NEWE,727.603
04345,ME,NEWE,727.603
04346,ME,NEWE,727.603
04347,ME,NEWE,727.603
04348,ME,NEWE,727.603
04349,ME,NEWE,727.603
04350,ME,NEWE,727.603
04351,ME,NEWE,727.603
04352,ME,NEWE,727.603
04353,ME,NEWE,727.603
04354,ME,NEWE,727.603
04355,ME,NEWE,727.603
04357,ME,NEWE,727.603
04358,ME,NEWE,727.603
04359,ME,NEWE,727.603
04360,ME,NEWE,727.603
04363,ME,NEWE,727.603
04364,ME,NEWE,727.603
04401,ME,NEWE,727.603
04402,ME,NEWE,727.603
04406,ME,NEWE,727.603
04408,ME,NEWE,727.603
04410,ME,NEWE,727.603
04411,ME,NEWE,727.603
04412,ME,NEWE,727.603
04413,ME,NEWE,727.603
04414,ME,NEWE,727.603
04415,ME,NEWE,727.603
04416,ME,NEWE,727.603
04417,ME,NEWE,727.603
04418,ME,NEWE,727.603
04419,ME,NEWE,727.603
04420,ME,NEWE,727.603
04421,ME,NEWE,727.603
04422,ME,NEWE,727.603
04424,ME,NEWE,727.603
04426,ME,NEWE,727.603
04427,ME,NEWE,727.603
04428,ME,NEWE,727.603
04429,ME,NEWE,727.603
04430,ME,NEWE,727.603
04431,ME,NEWE,727.603
04434,ME,NEWE,727.603
04435,ME,NEWE,727.603
04438,ME,NEWE,727.603
04441,ME,NEWE,727.603
04442,ME,NEWE,727.603
04443,ME,NEWE,727.603
04444,ME,NEWE,727.603
04448,ME,NEWE,727.603
04449,ME,NEWE,727.603
04450,ME,NEWE,727.603
04451,ME,NEWE,727.603
04453,ME,NEWE,727.603
04454,ME,NEWE,727.603
04455,ME,NEWE,727.603
04456,ME,NEWE,727.603
04457,ME,NEWE,727.603
04459,ME,NEWE,727.603
04460,ME,NEWE,727.603
04461,ME,NEWE,727.603
04462,ME,NEWE,727.603
04463,ME,NEWE,727.603
04464,ME,NEWE,727.603
04468,ME,NEWE,727.603
04469,ME,NEWE,727.603
04471,ME,NEWE,727.603
04472,ME,NEWE,727.603
04473,ME,NEWE,727.603
04474,ME,NEWE,727.603
04475,ME,NEWE,727.603
04476,ME,NEWE,727.603
04478,ME,NEWE,727.603
04479,ME,NEWE,727.603
04481,ME,NEWE,727.603
04485,ME,NEWE,727.603
04487,ME,NEWE,727.603
04488,ME,NEWE,727.603
04489,ME,NEWE,727.603
04490,ME,NEWE,727.603
04491,ME,NEWE,727.603
04492,ME,NEWE,727.603
04493,ME,NEWE,727.603
04495,ME,NEWE,727.603
04496,ME,NEWE,727.603
04497,ME,NEWE,727.603
04530,ME,NEWE,727.603
04535,ME,NEWE,727.603
04537,ME,NEWE,727.603
04538,ME,NEWE,727.603
04539,ME,NEWE,727.603
04541,ME,NEWE,727.603
04543,ME,NEWE,727.603
04544,ME,NEWE,727.603
04547,ME,NEWE,727.603
04548,ME,NEWE,727.603
04549,ME,NEWE,727.603
04551,ME,NEWE,727.603
04553,ME,NEWE,727.603
04554,ME,NEWE,727.603
04555,ME,NEWE,727.603
04556,ME,NEWE,727.603
04558,ME,NEWE,727.603
04562,ME,NEWE,727.603
04563,ME,NEWE,727.603
04564,ME,NEWE,727.603
04565,ME,NEWE,727.603
04568,ME,NEWE,727.603
04571,ME,NEWE,727.603
04572,ME,NEWE,727.603
04573,ME,NEWE,727.603
04574,ME,NEWE,727.603
04575,ME,NEWE,727.603
04576,ME,NEWE,727.603
04578,ME,NEWE,727.603
04579,ME,NEWE,727.603
04605,ME,NEWE,727.603
04606,ME,NEWE,727.603
04607,ME,NEWE,727.603
04609,ME,NEWE,727.603
04611,ME,NEWE,727.603
04612,ME,NEWE,727.603
04613,ME,NEWE,727.603
04614,ME,NEWE,727.603
04616,ME,NEWE,727.603
04617,ME,NEWE,727.603
04619,ME,NEWE,727.603
04622,ME,NEWE,727.603
04623,ME,NEWE,727.603
04624,ME,NEWE,727.603
04625,ME,NEWE,727.603
04626,ME,NEWE,727.603
04627,ME,NEWE,727.603
04628,ME,NEWE,727.603
04629,ME,NEWE,727.603
04630,ME,NEWE,727.603
04631,ME,NEWE,727.603
04634,ME,NEWE,727.603
04635,ME,NEWE,727.603
04637,ME,NEWE,727.603
04640,ME,NEWE,727.603
04642,ME,NEWE,727.603
04643,ME,NEWE,727.603
04644,ME,NEWE,727.603
04646,ME,NEWE,727.603
04648,ME,NEWE,727.603
04649,ME,NEWE,727.603
04652,ME,NEWE,727.603
04653,ME,NEWE,727.603
04654,ME,NEWE,727.603
04655,ME,NEWE,727.603
04657,ME,NEWE,727.603
04658,ME,NEWE,727.603
04660,ME,NEWE,727.603
04662,ME,NEWE,727.603
04664,ME,NEWE,727.603
04666,ME,NEWE,727.603
04667,ME,NEWE,727.603
04668,ME,NEWE,727.603
04669,ME,NEWE,727.603
04671,ME,NEWE,727.603
04672,ME,NEWE,727.603
04673,ME,NEWE,727.603
04674,ME,NEWE,727.603
04675,ME,NEWE,727.603
04676,ME,NEWE,727.603
04677,ME,NEWE,727.603
04679,ME,NEWE,727.603
04680,ME,NEWE,727.603
04681,ME,NEWE,727.603
04683,ME,NEWE,727.603
04684,ME,NEWE,727.603
04685,ME,NEWE,727.603
04686,ME,NEWE,727.603
04691,ME,NEWE,727.603
04693,ME,NEWE,727.603
04694,ME,NEWE,727.603
04730,ME,NEWE,727.603
04732,ME,NEWE,727.603
04733,ME,NEWE,727.603
04734,ME,NEWE,727.603
04735,ME,NEWE,727.603
04736,ME,NEWE,727.603
04738,ME,NEWE,727.603
04739,ME,NEWE,727.603
04740,ME,NEWE,727.603
04742,ME,NEWE,727.603
04743,ME,NEWE,727.603
04744,ME,NEWE,727.603
04745,ME,NEWE,727.603
04746,ME,NEWE,727.603
04747,ME,NEWE,727.603
04750,ME,NEWE,727.603
04751,ME,NEWE,727.603
04756,ME,NEWE,727.603
04757,ME,NEWE,727.603
04758,ME,NEWE,727.603
04760,ME,NEWE,727.603
04761,ME,NEWE,727.603
04762,ME,NEWE,727.603
04763,ME,NEWE,727.603
04764,ME,NEWE,727.603
04765,ME,NEWE,727.603
04766,ME,NEWE,727.603
04768,ME,NEWE,727.603
04769,ME,NEWE,727.603
04772,ME,NEWE,727.603
04773,ME,NEWE,727.603
04774,ME,NEWE,727.603
04775,ME,NEWE,727.603
04776,ME,NEWE,727.603
04777,ME,NEWE,727.603
04779,ME,NEWE,727.603
04780,ME,NEWE,727.603
04781,ME,NEWE,727.603
04783,ME,NEWE,727.603
04785,ME,NEWE,727.603
04786,ME,NEWE,727.603
04787,ME,NEWE,727.603
04841,ME,NEWE,727.603
04843,ME,NEWE,727.603
04846,ME,NEWE,727.603
04847,ME,NEWE,727.603
04848,ME,NEWE,727.603
04849,ME,NEWE,727.603
04850,ME,NEWE,727.603
04851,ME,NEWE,727.603
04853,ME,NEWE,727.603
04854,ME,NEWE,727.603
04855,ME,NEWE,727.603
04856,ME,NEWE,727.603
04858,ME,NEWE,727.603
04859,ME,NEWE,727.603
04860,ME,NEWE,727.603
04861,ME,NEWE,727.603
04862,ME,NEWE,727.603
04863,ME,NEWE,727.603
04864,ME,NEWE,727.603
04865,ME,NEWE,727.603
04901,ME,NEWE,727.603
04903,ME,NEWE,727.603
04910,ME,NEWE,727.603
04911,ME,NEWE,727.603
04912,ME,NEWE,727.603
04915,ME,NEWE,727.603
04917,ME,NEWE,727.603
04918,ME,NEWE,727.603
04920,ME,NEWE,727.603
04921,ME,NEWE,727.603
04922,ME,NEWE,727.603
04923,ME,NEWE,727.603
04924,ME,NEWE,727.603
04925,ME,NEWE,727.603
04926,ME,NEWE,727.603
04927,ME,NEWE,727.603
04928,ME,NEWE,727.603
04929,ME,NEWE,727.603
04930,ME,NEWE,727.603
04932,ME,NEWE,727.603
04933,ME,NEWE,727.603
04935,ME,NEWE,727.603
04936,ME,NEWE,727.603
04937,ME,NEWE,727.603
04938,ME,NEWE,727.603
04939,ME,NEWE,727.603
04940,ME,NEWE,727.603
04941,ME,NEWE,727.603
04942,ME,NEWE,727.603
04943,ME,NEWE,727.603
04944,ME,NEWE,727.603
04945,ME,NEWE,727.603
04947,ME,NEWE,727.603
04949,ME,NEWE,727.603
04950,ME,NEWE,727.603
04951,ME,NEWE,727.603
04952,ME,NEWE,727.603
04953,ME,NEWE,727.603
04954,ME,NEWE,727.603
04955,ME,NEWE,727.603
04956,ME,NEWE,727.603
04957,ME,NEWE,727.603
04958,ME,NEWE,727.603
04961,ME,NEWE,727.603
04962,ME,NEWE,727.603
04963,ME,NEWE,727.603
04964,ME,NEWE,727.603
04965,ME,NEWE,727.603
04966,ME,NEWE,727.603
04967,ME,NEWE,727.603
04969,ME,NEWE,727.603
04970,ME,NEWE,727.603
04971,ME,NEWE,727.603
04972,ME,NEWE,727.603
04973,ME,NEWE,727.603
04974,ME,NEWE,727.603
04975,ME,NEWE,727.603
04976,ME,NEWE,727.603
04978,ME,NEWE,727.603
04979,ME,NEWE,727.603
04981,ME,NEWE,727.603
04982,ME,NEWE,727.603
04983,ME,NEWE,727.603
04984,ME,NEWE,727.603
04985,ME,NEWE,727.603
04986,ME,NEWE,727.603
04987,ME,NEWE,727.603
04988,ME,NEWE,727.603
04989,ME,NEWE,727.603
04992,ME,NEWE,727.603
05001,VT,NEWE,727.603
05009,VT,NEWE,727.603
05030,VT,NEWE,727.603
05031,VT,NEWE,727.603
05032,VT,NEWE,727.603
05033,VT,NEWE,727.603
05034,VT,NEWE,727.603
05035,VT,NEWE,727.603
05036,VT,NEWE,727.603
05037,VT,NEWE,727.603
05038,VT,NEWE,727.603
05039,VT,NEWE,727.603
05040,VT,NEWE,727.603
05041,VT,NEWE,727.603
05042,VT,NEWE,727.603
05043,VT,NEWE,727.603
05045,VT,NEWE,727.603
05046,VT,NEWE,727.603
05047,VT,NEWE,727.603
05048,VT,NEWE,727.603
05049,VT,NEWE,727.603
05050,VT,NEWE,727.603
05051,VT,NEWE,727.603
05052,VT,NEWE,727.603
05053,VT,NEWE,727.603
05054,VT,NEWE,727.603
05055,VT,NEWE,727.603
05056,VT,NEWE,727.603
05058,VT,NEWE,727.603
05059,VT,NEWE,727.603
05060,VT,NEWE,727.603
05061,VT,NEWE,727.603
05062,VT,NEWE,727.603
05065,VT,NEWE,727.603
05067,VT,NEWE,727.603
05068,VT,NEWE,727.603
05069,VT,NEWE,727.603
05070,VT,NEWE,727.603
05071,VT,NEWE,727.603
05072,VT,NEWE,727.603
05073,VT,NEWE,727.603
05074,VT,NEWE,727.603
05075,VT,NEWE,727.603
05076,VT,NEWE,727.603
05077,VT,NEWE,727.603
05079,VT,NEWE,727.603
05081,VT,NEWE,727.603
05083,VT,NEWE,727.603
05084,VT,NEWE,727.603
05085,VT,NEWE,727.603
05086,VT,NEWE,727.603
05088,VT,NEWE,727.603
05089,VT,NEWE,727.603
05091,VT,NEWE,727.603
05101,VT,NEWE,727.603
05141,VT,NEWE,727.603
05142,VT,NEWE,727.603
05143,VT,NEWE,727.603
05144,VT,NEWE,727.603
05146,VT,NEWE,727.603
05148,VT,NEWE,727.603
05149,VT,NEWE,727.603
05150,VT,NEWE,727.603
05151,VT,NEWE,727.603
05152,VT,NEWE,727.603
05153,VT,NEWE,727.603
05154,VT,NEWE,727.603
05155,VT,NEWE,727.603
05156,VT,NEWE,727.603
05158,VT,NEWE,727.603
05159,VT,NEWE,727.603
05161,VT,NEWE,727.603
05201,VT,NEWE,727.603
05250,VT,NEWE,727.603
05251,VT,NEWE,727.603
05252,VT,NEWE,727.603
05253,VT,NEWE,727.603
05254,VT,NEWE,727.603
05255,VT,NEWE,727.603
05257,VT,NEWE,727.603
05260,VT,NEWE,727.603
05261,VT,NEWE,727.603
05262,VT,NEWE,727.603
05301,VT,NEWE,727.603
05302,VT,NEWE,727.603
05303,VT,NEWE,727.603
05304,VT,NEWE,727.603
05340,VT,NEWE,727.603
05341,VT,NEWE,727.603
05342,VT,NEWE,727.603
05343,VT,NEWE,727.603
05344,VT,NEWE,727.603
05345,VT,NEWE,727.603
05346,VT,NEWE,727.603
05350,VT,NEWE,727.603
05351,VT,NEWE,727.603
05352,VT,NEWE,727.603
05353,VT,NEWE,727.603
05354,VT,NEWE,727.603
05355,VT,NEWE,727.603
05356,VT,NEWE,727.603
05357,VT,NEWE,727.603
05358,VT,NEWE,727.603
05359,VT,NEWE,727.603
05360,VT,NEWE,727.603
05361,VT,NEWE,727.603
05362,VT,NEWE,727.603
05363,VT,NEWE,727.603
05401,VT,NEWE,727.603
05402,VT,NEWE,727.603
05403,VT,NEWE,727.603
05404,VT,NEWE,727.603
05405,VT,NEWE,727.603
05406,VT,NEWE,727.603
05407,VT,NEWE,727.603
05408,VT,NEWE,727.603
05439,VT,NEWE,727.603
05440,VT,NEWE,727.603
05441,VT,NEWE,727.603
05442,VT,NEWE,727.603
05443,VT,NEWE,727.603
05444,VT,NEWE,727.603
05445,VT,NEWE,727.603
05446,VT,NEWE,727.603
05447,VT,NEWE,727.603
05448,VT,NEWE,727.603
05449,VT,NEWE,727.603
05450,VT,NEWE,727.603
05451,VT,NEWE,727.603
05452,VT,NEWE,727.603
05453,VT,NEWE,727.603
05454,VT,NEWE,727.603
05455,VT,NEWE,727.603
05456,VT,NEWE,727.603
05457,VT,NEWE,727.603
05459,VT,NEWE,727.603
05460,VT,NEWE,727.603
05461,VT,NEWE,727.603
05462,VT,NEWE,727.603
05464,VT,NEWE,727.603
05465,VT,NEWE,727.603
05466,VT,NEWE,727.603
05468,VT,NEWE,727.603
05469,VT,NEWE,727.603
05470,VT,NEWE,727.603
05471,VT,NEWE,727.603
05472,VT,NEWE,727.603
05473,VT,NEWE,727.603
05476,VT,NEWE,727.603
05477,VT,NEWE,727.603
05478,VT,NEWE,727.603
05479,VT,NEWE,727.603
05481,VT,NEWE,727.603
05482,VT,NEWE,727.603
05483,VT,NEWE,727.603
05485,VT,NEWE,727.603
05487,VT,NEWE,727.603
05488,VT,NEWE,727.603
05489,VT,NEWE,727.603
05490,VT,NEWE,727.603
05491,VT,NEWE,727.603
05492,VT,NEWE,727.603
05494,VT,NEWE,727.603
05495,VT,NEWE,727.603
05501,MA,NEWE,727.603
05544,MA,NEWE,727.603
05601,VT,NEWE,727.603
05602,VT,NEWE,727.603
05603,VT,NEWE,727.603
05604,VT,NEWE,727.603
05609,VT,NEWE,727.603
05620,VT,NEWE,727.603
05633,VT,NEWE,727.603
05640,VT,NEWE,727.603
05641,VT,NEWE,727.603
05647,VT,NEWE,727.603
05648,VT,NEWE,727.603
05649,VT,NEWE,727.603
05650,VT,NEWE,727.603
05651,VT,NEWE,727.603
05652,VT,NEWE,727.603
05653,VT,NEWE,727.603
05654,VT,NEWE,727.603
05655,VT,NEWE,727.603
05656,VT,NEWE,727.603
05657,VT,NEWE,727.603
05658,VT,NEWE,727.603
05660,VT,NEWE,727.603
05661,VT,NEWE,727.603
05662,VT,NEWE,727.603
05663,VT,NEWE,727.603
05664,VT,NEWE,727.603
05665,VT,NEWE,727.603
05666,VT,NEWE,727.603
05667,VT,NEWE,727.603
05669,VT,NEWE,727.603
05670,VT,NEWE,727.603
05671,VT,NEWE,727.603
05672,VT,NEWE,727.603
05673,VT,NEWE,727.603
05674,VT,NEWE,727.603
05675,VT,NEWE,727.603
05676,VT,NEWE,727.603
05677,VT,NEWE,727.603
