year,temp
101.19,26.642916
101.2,25.690009
101.21,29.028025
101.22,25.990225
101.22,24.347056
101.22,25.041764
101.22,25.290729
101.23,25.640036
101.24,25.191089
101.24,28.2625
101.25,28.211609
101.25,26.441764
101.26,26.341296
101.26,29.386656
101.3,26.642916
101.31,28.7724
101.32,27.298649
101.32,28.823489
101.32,27.399801
101.32,29.386656
101.32,28.415281
101.35,28.059044
101.36,24.347056
101.36,27.957424
101.36,24.396561
101.38,25.940144
101.38,28.364336
101.38,25.890081
101.39,26.592601
101.4,28.364336
101.44,29.079204
101.52,23.803689
101.58,26.341296
101.61,25.2409
101.63,26.341296
101.63,26.441764
101.64,25.74
101.65,25.041764
101.67,25.191089
101.72,26.391521
101.72,25.990225
101.72,26.542304
101.73,24.644356
101.73,26.391521
101.8,26.542304
101.8,28.670276
101.83,30.158121
101.83,24.347056
101.85,25.091521
101.86,26.341296
101.87,26.090441
101.87,25.74
101.87,29.591984
101.91,27.349216
101.92,30.519524
101.92,24.001025
102.03,24.644356
102.03,26.140576
102.03,22.381616
102.12,27.703689
102.14,25.440324
102.18,23.803689
102.41,25.340576
102.42,27.2481
102.45,25.490225
102.46,24.396561
102.47,26.441764
102.5,25.840036
102.52,24.396561
102.52,28.364336
102.54,24.842916
102.54,25.890081
102.54,26.391521
102.55,26.7436
102.56,24.2481
102.57,28.2625
102.58,26.894761
102.62,25.640036
102.63,25.590081
102.66,26.040324
102.68,23.902321
102.69,26.844356
85.0312,34.11969407
85.0962,34.80261478
85.494,35.13827645
85.7592,36.12308739
86.1206,35.79843123
86.3175,35.79843123
86.74916667,35.79843123
87.1925,35.79843123
87.62708333,36.12308739
88.07041667,36.12308739
88.50208333,35.79843123
88.89,36.76194519
89.38875,36.12308739
89.80569444,36.76194519
89.87744444,36.12308739
90.0255,37.0762946
90.24075,36.76194519
90.39336111,36.76194519
90.46185714,36.12308739
90.51180556,36.76194519
90.72705556,37.0762946
90.87966667,37.0762946
91.0505,36.76194519
91.21742857,36.76194519
91.21905556,36.12308739
91.38988889,35.13827645
91.56072222,35.47018765
91.73155556,36.12308739
91.84544444,36.12308739
91.87391667,36.76194519
91.90808333,36.76194519
91.95542857,36.44423368
92.07208333,34.11969407
92.24291667,36.44423368
92.41375,36.12308739
92.54114286,37.38735234
92.58458333,36.12308739
92.73036111,36.12308739
92.86133333,36.44423368
92.998,37.0762946
93.039,36.76194519
93.13694444,36.12308739
93.35561111,36.12308739
93.53213889,36.44423368
93.68930556,36.76194519
93.86485714,36.44423368
93.9,36.44423368
93.9,36.76194519
94,35.47018765
94.1,36.44423368
94.3,36.44423368
94.38052632,36.76194519
94.55421053,36.44423368
94.65957895,36.12308739
94.66884211,35.13827645
94.81126316,34.80261478
94.98031579,35.13827645
95.09957895,36.12308739
95.23621053,35.13827645
95.38210526,36.12308739
95.54884211,34.80261478
95.79084211,36.12308739
95.95410526,33.77225452
96.13705263,33.42070317
96.34084211,34.11969407
96.49368421,33.77225452
96.61410526,34.11969407
96.74842105,33.42070317
96.96378947,33.77225452
97.10505263,33.77225452
97.25442105,33.77225452
97.41884211,33.06494152
97.618,32.7048675
97.68747368,33.06494152
97.71642105,33.42070317
98.03252632,33.42070317
98.40305263,33.77225452
98.86157895,33.42070317
99.36757895,33.06494152
99.77863158,32.7048675
100.104,34.46311688
100.2892632,33.77225452
100.5266316,34.46311688
100.8033684,34.46311688
101.3267368,35.13827645
101.9056842,34.80261478
102.4313684,35.13827645
103.0612632,34.11969407
104.1832632,35.13827645
104.8478947,35.13827645
78.64420089,23.508225
78.73594196,20.83
78.82829464,23.360736
79.02584375,23.213409
79.12003125,19.535161
79.2185,22.919241
79.31024107,21.167841
79.80625446,19.344449
79.89126786,22.674596
79.98300893,23.803689
80.16710268,22.821329
80.48513839,23.409881
80.49981696,22.968224
81.13221875,27.399801
81.22395982,21.991984
81.27655804,25.790009
81.37196875,24.7436
81.44658482,25.940144
81.91935714,26.693249
82.11996429,25.790009
82.65267411,28.008225
83.88812054,26.693249
84.36089286,31.037344
78.54573214,18.679225
78.64420089,18.064676
78.73594196,19.487456
78.91942411,24.396561
79.02584375,18.017529
79.12003125,17.078369
79.12675893,20.252896
79.15,19.487456
79.2185,19.249201
79.39953571,19.201604
79.70778571,17.876196
79.80625446,17.218784
79.89126786,18.489809
79.98300893,20.252896
80.07964286,24.545184
80.16710268,19.678384
80.26067857,20.252896
80.29003571,19.630625
80.38361161,19.535161
80.48513839,23.066244
80.49981696,19.154025
80.86983929,21.361289
80.96158036,24.892601
81.09429911,20.878209
81.13221875,21.071225
81.27655804,23.557424
81.32242857,22.576864
81.37196875,23.360736
81.44658482,27.147056
81.91935714,22.479204
82.11996429,22.528025
82.29366071,22.332849
82.65267411,26.040324
83.86426786,27.147056
83.88812054,25.690009
84.36089286,25.940144
84.72174107,24.942304
85.39817857,28.364336
85.52172321,29.130401
79.70778571,22.137961
79.80625446,19.917449
79.89126786,20.974681
79.98300893,22.235369
80.07964286,20.156964
80.16710268,20.83
80.26067857,20.781809
80.29003571,19.535161
80.38361161,21.216176
80.48513839,25.490225
80.86983929,22.576864
81.09429911,22.870276
81.13221875,22.7724
81.22395982,21.943361
81.27655804,23.655876
81.32242857,26.040324
81.37196875,25.191089
80.48513839,22.968224
80.49981696,19.296816
82.29366071,20.3489
78.64420089,18.963889
78.82829464,25.340576
78.91942411,23.017225
79.02584375,21.361289
79.31024107,21.3129
81.09429911,22.235369
81.13221875,23.2625
81.22395982,23.606641
81.27655804,23.115281
81.32242857,25.640036
81.37196875,23.803689
81.91935714,24.545184
82.11996429,25.590081
82.29366071,23.311609
82.65267411,27.096561
85.52172321,29.643361
78.54573214,18.4425
80.07964286,23.311609
80.16710268,18.347936
80.26067857,16.844704
80.38361161,19.726161
80.48513839,20.156964
80.96158036,24.149216
81.13221875,22.430401
81.22395982,20.685481
81.91935714,21.022944
82.11996429,24.198649
82.29366071,24.001025
82.65267411,26.894761
83.55907589,28.568224
83.86426786,28.364336
85.06179464,24.992025
85.39817857,28.313409
85.52172321,29.952001
78.54573214,16.239281
79.2185,19.630625
78.54573214,18.726624
78.64420089,16.844704
78.82829464,22.919241
78.91942411,22.430401
79.02584375,18.631844
79.12003125,20.685481
79.80625446,18.537136
80.86983929,19.106464
80.96158036,24.992025
81.13221875,25.74
81.22395982,21.167841
81.44658482,25.2409
82.29366071,22.186656
82.65267411,24.495625
85.06179464,27.602321
83.88812054,28.2625
84.72174107,30.83
85.52172321,28.874596
85.64159821,28.976864
85.94434375,29.437961
85.39817857,27.602321
85.52172321,30.83
85.94434375,28.619241
83.55907589,28.364336
83.86426786,26.441764
83.88812054,25.2409
84.36089286,30.467841
84.63917411,27.2481
84.72174107,29.130401
85.06179464,28.568224
85.39817857,29.746169
85.52172321,24.396561
85.64159821,27.855876
85.94434375,26.090441
78.54573214,16.984849
78.64420089,19.3921
78.73594196,19.965316
78.82829464,24.942304
78.91942411,21.700516
79.02584375,22.137961
79.12003125,21.458121
79.12675893,21.216176
79.2185,22.2841
79.31024107,18.963889
79.39953571,21.652001
78.54573214,19.058921
78.64420089,20.444976
78.73594196,20.061104
78.82829464,25.840036
78.91942411,20.541124
79.02584375,19.201604
79.12003125,21.119524
79.12675893,20.926436
79.2185,20.926436
79.31024107,19.344449
79.39953571,20.493041
78.54573214,18.395209
78.64420089,20.637344
78.73594196,19.487456
78.82829464,22.089284
78.91942411,21.603504
79.02584375,21.7976
79.12003125,22.332849
79.12675893,19.821769
79.2185,20.252896
79.31024107,20.3489
79.39953571,19.773956
78.54573214,20.204921
78.64420089,18.347936
78.73594196,20.926436
78.82829464,23.164336
78.91942411,22.968224
79.02584375,21.894756
79.12003125,20.637344
79.12675893,20.733636
79.2185,21.071225
79.31024107,20.300889
79.39953571,21.216176
9.72,27.5422703
9.79,25.34804956
10.13,25.38129444
10.36,24.47985552
10.43,24.04091263
10.52,26.24658981
10.59,25.79774552
10.65,26.67644667
10.77,27.10365252
13.84,26.2181897
15.57,27.97710807
16.05,29.74036104
16.06,31.51877167
16.11,29.75344648
16.32,29.77328278
16.43,30.634412
16.65,31.50575644
16.76,31.51557704
16.84,31.49902422
17.01,32.80866963
17.11,32.84216089
17.39,31.08420363
17.64,29.77078737
18.35,31.09715907
19.52,30.20408659
19.59,31.06489841
19.71,28.84845363
19.86,28.90524348
19.9,28.42175281
19.94,26.24636344
20,29.75513663
20.36,30.17182074
8.92,24.91588985
9.2,24.93260189
9.29,24.048395
9.37,24.91364344
9.42,23.58917244
9.51,25.36191611
9.84,26.22715107
9.86,24.50830363
9.94,23.58716996
10.08,26.65681333
10.11,23.608543
10.18,27.54162178
10.24,26.23652596
10.3,25.79238304
10.48,25.75392293
10.83,24.92638826
10.91,25.78972904
10.97,26.65227341
10.97,27.99756674
11.04,25.3570997
11.17,21.83186352
11.19,22.28649562
11.25,27.12007533
11.39,25.79987885
11.45,24.45423952
11.52,26.22198504
11.58,25.35559048
11.62,27.12506263
11.73,24.48305263
11.93,24.89404585
11.96,25.33514322
12,26.2468293
12.04,26.23019585
12.11,26.67650789
12.28,26.23732344
12.28,27.56501574
12.34,26.65812611
12.47,26.20439941
12.52,25.37031963
12.59,26.65789848
12.64,26.67725141
12.68,27.10647559
12.74,20.06811001
12.78,24.92420793
12.91,24.46490256
12.98,22.26034374
13.1,25.77482593
13.33,20.52011014
13.39,22.71249661
13.44,21.83911577
13.49,27.10636948
13.54,24.0163203
13.59,25.78762285
13.77,23.14982304
13.78,25.31811856
13.85,24.89504785
13.88,28.41888626
13.91,28.43248448
13.93,24.90530959
14.32,29.75484726
14.33,27.95859144
14.36,23.59303656
14.47,29.32924281
14.51,30.17520041
14.56,28.88685422
14.6,24.88650952
14.65,31.50653274
14.69,30.17589974
14.74,31.53697763
14.78,30.63496019
14.84,30.63326878
15.03,30.5932137
15.05,30.65797381
15.44,30.19674711
15.75,28.85188137
16.07,28.86970389
16.13,28.87484867
16.96,31.51307459
17.11,32.39444915
17.52,32.37319378
17.53,33.71586774
17.8,30.59996593
17.9,31.53724515
18.05,30.65049689
18.07,31.04680726
18.14,31.53094593
18.22,29.73444548
18.44,30.20420293
18.52,30.64151559
18.59,28.41543074
18.68,28.86493815
18.77,33.26304233
18.87,31.95357348
19.15,33.2736507
19.3,33.27180874
19.37,30.1911113
19.45,30.64670326
19.55,30.63983756
19.82,29.32632093
19.85,28.43033793
19.89,25.36582722
19.91,27.589847
19.93,26.22445626
19.96,28.43128
19.97,30.20129285
20.02,28.8705897
20.65,29.32663767
20.88,31.06087741
21.23,30.18913278
21.28,29.33747956
21.33,29.75422681
21.38,29.31629563
21.42,30.18901807
21.47,28.45238448
21.52,28.86522948
21.57,27.11095093
21.75,27.9895583
21.76,25.80271581
22.23,28.86970244
22.68,28.86132893
23.08,28.89507093
23.51,27.98240581
23.51,28.4231383
23.65,30.65330196
23.83,30.63680381
23.99,31.06445793
24.08,31.54620963
24.17,30.18135448
24.25,30.61198378
25.96,31.93197637
26.09,31.94231196
26.35,33.272442
26.68,29.75480304
21.94 ,31.77177181
22.06 ,31.14404556
22.18 ,29.65254226
22.31 ,31.27692174
22.42 ,31.47759411
22.51 ,29.8350393
22.66 ,31.58211144
22.78 ,28.13596122
22.90 ,27.50569407
22.90 ,30.99990719
22.94 ,28.34220163
23.12 ,28.24837681
23.16 ,31.22154222
23.33 ,30.49499589
23.58 ,29.50137352
23.70 ,30.655459
23.98 ,30.23134104
24.05 ,28.85083644
24.11 ,29.03629111
24.25 ,31.02201619
24.38 ,29.62779478
24.48 ,30.86097985
24.56 ,30.35884181
24.63 ,31.94812989
24.72 ,30.36720656
24.72 ,31.12816181
24.79 ,30.14716637
24.87 ,30.49047856
24.95 ,31.17701867
25.02 ,31.54500107
25.10 ,30.09347144
25.17 ,29.70708837
25.25 ,31.24805937
25.33 ,32.4937157
25.41 ,31.08603163
25.48 ,30.03483837
25.53 ,30.29491919
25.64 ,31.11767133
25.71 ,31.76003852
25.79 ,31.30163141
25.86 ,30.6860237
26.19 ,28.20195293
26.19 ,31.90721763
26.25 ,30.86818259
26.30 ,28.71960596
26.36 ,30.0180887
26.42 ,28.84971311
26.48 ,28.47464293
26.54 ,29.96035278
26.59 ,29.77925441
26.65 ,30.43520707
26.66 ,29.82604774
26.71 ,29.39138419
26.77 ,30.83636781
26.83 ,28.24841011
26.86 ,28.12964885
26.94 ,28.19190544
27.07 ,32.27808593
27.12 ,31.66032585
27.19 ,29.12527063
27.26 ,29.89045644
27.43 ,30.08955019
27.95 ,28.80273848
28.04 ,28.55152022
28.07 ,27.58896419
28.18 ,30.14130933
28.29 ,29.22889219
28.29 ,30.10833193
28.38 ,30.52168615
28.39 ,30.09781363
28.65 ,31.85226607
28.79 ,32.65284619
28.91 ,31.34449948
29.04 ,32.60044981
29.17 ,31.99156548
29.30 ,31.77511007
29.51 ,32.48772141
29.55 ,30.22453837
29.68 ,32.42502837
29.78 ,31.05709
23.84 ,29.80173963
22.08 ,28.79207226
22.15 ,28.34670293
22.22 ,28.44936404
22.30 ,31.08441293
22.40 ,29.33045326
22.50 ,28.84712033
22.60 ,29.42615196
22.69 ,28.90689037
22.80 ,28.87986167
22.90 ,29.05313552
23.01 ,28.90826396
23.06 ,30.55321226
23.18 ,30.72066041
23.21 ,30.58345537
23.26 ,31.58486841
23.45 ,31.27457585
23.51 ,28.94471293
23.64 ,29.92142026
23.72 ,30.1514803
23.76 ,30.15366685
23.88 ,29.67274926
23.95 ,30.16851185
23.98 ,31.09562041
24.03 ,31.75113296
24.27 ,29.79525241
24.35 ,30.28203989
24.49 ,31.74048356
24.53 ,30.179299
24.73 ,30.25714052
24.99 ,30.49855033
25.11 ,30.76897526
25.29 ,29.71162007
25.36 ,29.67623144
25.53 ,30.89711944
25.55 ,30.37917189
25.59 ,28.47790956
25.95 ,29.00665881
25.99 ,29.3881017
26.08 ,28.79218385
26.09 ,30.59857611
26.15 ,29.75139607
26.79 ,28.39529352
26.86 ,28.22163811
26.95 ,29.48776696
27.04 ,28.518548
27.05 ,28.94783859
27.10 ,28.85779619
27.32 ,29.64689207
27.34 ,29.39979763
27.36 ,29.33983544
27.39 ,28.69197167
27.54 ,29.25587267
27.77 ,28.86924193
27.82 ,28.4226333
27.84 ,29.11294937
27.88 ,29.39346456
28.01 ,28.91821641
28.07 ,28.61645219
28.22 ,29.75961304
28.27 ,29.17503522
28.31 ,29.91786167
28.46 ,29.95668159
28.51 ,28.68066848
28.71 ,29.03871363
28.80 ,28.63555548
28.81 ,28.62973
28.95 ,29.51535763
28.99 ,29.31519741
29.00 ,29.53199704
29.23 ,29.97926748
29.44 ,29.08734826
29.45 ,28.74906826
29.55 ,29.36945311
29.86 ,30.69276259
30.06 ,29.70379519
30.27 ,29.35804511
30.41 ,30.14271493
30.52 ,29.44649307
30.64 ,29.38409507
30.67 ,29.44672626
32.21 ,31.11678989
32.061,29.61254211
32.127,29.29456289
32.194,28.5658403
32.263,28.76156896
32.341,29.19137237
32.41,28.77167322
32.477,29.15170552
32.551,29.07863781
32.623,28.80029111
32.699,29.80200037
32.786,29.78290489
32.918,30.02970622
33.075,28.56511359
33.085,28.59077596
33.101,28.57475307
33.115,29.11326163
33.132,29.29671748
33.144,29.88864637
33.157,29.07090807
33.172,29.71445544
33.189,29.6030897
33.206,29.26185493
33.35,28.96077044
33.556,29.69061537
33.57,28.8435543
33.577,28.99359444
33.663,29.19843319
33.707,29.68023881
33.715,29.42327522
33.726,29.62829948
33.739,30.0166293
33.757,31.04986285
33.769,31.09270267
33.841,31.00875363
33.892,31.78450081
33.95,31.71632193
35.012,30.22748648
35.043,29.7841757
35.08,30.34144648
35.108,29.999463
35.149,30.7017787
33.969,20.36997778
33.988,20.11080166
34.006,20.98656719
34.039,20.53145466
34.058,16.96242293
34.105,21.44465786
34.127,19.65354219
34.163,20.92473189
34.189,18.46281643
34.2,19.54892214
32.862,17.27122855
32.925,17.23186477
32.982,17.10497132
33.019,18.29566338
33.213,18.24812416
33.267,17.90293099
33.32,17.99342119
33.331,18.30512224
33.344,18.21723514
33.365,17.69041105
33.387,18.07148977
33.478,18.81322559
33.561,17.39651006
33.752,19.14932824
33.754,18.53216534
33.769,18.23557615
33.774,19.55462521
33.776,19.09314048
33.78,18.2520134
33.851,18.92756691
33.878,19.0627964
33.899,18.8170453
33.903,19.15860638
33.906,19.25688049
33.911,19.84814339
33.912,19.41855357
33.914,18.95691381
33.914,18.37032296
33.92,20.4692003
33.921,18.06086315
33.925,19.00217639
33.929,19.13362796
33.931,19.77708404
33.933,20.00972495
33.939,18.09775052
33.946,18.48849946
33.949,19.7902729
33.952,19.51476359
33.954,19.51590121
33.959,19.34351766
33.966,19.42175507
33.969,19.991481
33.988,19.87446627
33.988,19.8249015
33.988,19.68517444
34.006,19.73861649
34.039,20.19101092
34.058,18.53001911
34.105,19.75442813
34.127,19.61312639
34.163,19.82375763
34.189,19.4555982
34.2,21.13375872
32.925,16.8317292
32.982,17.1173492
33.213,18.99012605
33.331,16.0980068
33.344,19.20339378
33.365,16.35332014
33.478,16.44067216
33.75,16.37122046
33.752,15.73740138
33.754,17.29836921
33.769,17.4346832
33.774,18.86517231
33.776,15.97110958
33.78,16.56349839
33.903,18.7106815
33.906,19.83722416
33.911,18.10777679
33.912,17.55573208
33.914,18.76640604
33.914,17.36226129
33.92,19.59603804
33.921,19.82912167
33.925,16.97386064
33.929,18.3242759
33.931,18.58391686
33.931,18.32653828
33.933,18.30571285
33.939,18.25317597
33.946,19.05410599
33.949,20.03735972
33.952,18.83219155
33.954,20.44789159
33.966,19.66431819
33.969,19.33355951
33.988,19.83440293
34.006,19.47071531
34.039,19.62001491
34.039,19.54343749
34.105,18.70419734
34.127,19.45413256
34.163,19.92889245
34.189,20.38444798
34.2,21.2658614
34.2,20.44590224
32.89,20.75293865
32.89854213,21.43652247
32.90772173,21.27416606
32.91511641,20.89902878
32.92977827,21.10126357
32.93908537,21.28518516
32.95285477,22.36893073
32.96866408,22.2238805
32.96981153,22.034994
32.97848115,21.81177978
32.98906319,21.99879888
33.00831486,21.11388337
33.01711197,20.83983413
33.03241131,21.04032517
33.0464357,21.26980824
33.02718404,21.77108347
33.03980599,21.00950503
33.08838137,21.47600539
33.10100333,21.94890699
33.12,22.57117351
33.12093952,22.2594691
33.1281666,21.03825309
33.14623431,21.21087606
33.15613541,20.89647471
33.15852035,20.98105074
33.16502472,21.54151441
33.1715291,21.6111387
33.17882845,21.44527842
33.18670597,21.03418821
33.19321035,21.74549349
33.20332826,21.45463646
33.20838722,21.06260478
33.21489159,21.55020966
33.22284138,21.42893895
33.22970711,20.845493
33.2369342,21.03633736
33.2404032,20.79379532
33.2411259,20.2763761
33.24669076,20.38432387
33.25406238,20.28188852
33.26107265,20.94392685
33.26873336,20.84219127
33.2735755,21.24529792
33.28080259,20.57896548
33.28802967,21.26922162
33.29330544,21.46350136
33.29908711,21.80263725
33.30631419,21.14440073
33.31932294,20.13582321
33.32640548,20.05875668
33.33334348,21.08875871
33.34100418,20.75904536
33.35206162,19.84337605
33.35545835,20.54675823
33.36196272,20.60274508
33.36890072,20.43459763
33.37757322,20.81194598
33.37930772,20.53305488
33.38906428,21.05324281
33.38985926,21.70387555
33.39853176,20.56156871
33.39990491,20.32591779
33.40872195,21.3958738
33.41320274,20.86465395
33.44362876,20.39176934
33.44941042,20.1541262
33.4566375,20.77507984
33.46386459,21.13971874
33.47109167,20.8227217
33.47831875,20.99459819
33.48655763,20.39313766
33.48576265,21.43228364
33.49277292,22.03249981
33.5,21.0505838
33.50722708,22.61870795
33.52103081,21.4522619
33.52912514,21.88258812
33.52977558,22.67994535
33.5324496,22.43962082
33.5,20.70434068
33.51889764,22.27796996
33.52764654,22.31144267
33.55021872,22.31790132
33.59483815,22.05611979
33.60848644,22.05123549
33.6256343,21.24878733
33.64260717,21.22310296
33.64628171,22.3193363
33.66360455,22.90773583
33.73989501,23.18391356
33.83053368,23.27726027
33.84873141,23.69024901
33.85870516,23.43006463
33.87987752,22.67908607
33.9,24.90411685
33.90674249,24.19062611
33.91559708,24.07051449
33.92567019,23.5635743
33.93078798,23.89050397
33.94792851,24.15547528
33.95548335,22.52188106
33.98261576,24.12089355
33.99033306,23.06699177
34,22.52397339
34.00708345,23.53708065
34.01519101,24.70703375
34.01800732,24.62947403
34.03413709,24.28148782
34.05803305,23.75817226
34.06742075,23.64991597
34.07424817,23.68519535
34.13407342,24.13138246
34.14525332,24.01202102
34.15370225,23.44266375
34.16180981,24.51296032
34.16906394,24.01525327
34.18032918,23.71444852
34.19381333,23.85944082
34.20192089,24.45982006
34.24681116,23.87578273
34.25636955,24.4182013
34.24851802,23.97571942
34.25696695,23.13853983
34.2674641,23.38252496
34.28410593,24.38709137
34.29494446,24.40413743
34.30586833,23.91586971
34.31653617,24.28921726
34.33940802,23.13223337
34.34853969,23.06874883
34.35664725,23.73015804
34.36492549,24.41680823
34.37388648,24.12803412
34.39104037,23.58938443
34.40247629,24.55134463
34.41169331,24.08738913
34.42458006,23.46560895
34.43558927,23.1449806
34.4516337,22.75796644
34.46016798,23.2147627
34.47032376,23.04666607
34.4803942,23.41537819
34.50266865,23.16022836
34.51495801,23.60527376
34.52212679,23.93283625
34.53825657,23.83075779
34.54815633,25.71991268
34.5531062,25.18476115
34.56326199,26.14614055
34.57913574,24.59660371
34.58988892,24.02924274
34.59663099,23.88910107
34.60644541,24.4052976
34.62419669,24.02070824
34.63,24.16266723
41.45,27.98783233
41.99,28.44469622
42.20,29.32260278
42.44,28.88796133
42.71,31.05070119
43.61,30.63788093
44.62,30.17047789
45.83,29.30681674
46.99,31.5278987
49.07,32.3773457
50.31,32.39430941
51.47,33.28712252
52.26,33.26010204
54.03,31.936306
54.65,32.83679789
31.21,26.25397863
31.35,26.22900444
31.49,27.11721048
31.65,26.22896433
31.79,26.25154622
31.93,26.6696223
32.08,27.55628952
32.22,27.09698278
32.36,27.57134759
32.51,27.99845348
32.53,27.99067137
32.67,27.08299422
32.81,27.12861815
32.94,27.55968793
32.98,27.10148615
33.19,27.5750913
33.26,27.97878907
33.38,27.10483348
33.43,27.99747489
33.50,27.11352119
33.55,27.10876744
33.84,27.57154504
33.86,27.98883181
34.27,27.99857244
34.31,29.29586889
34.71,27.97295174
34.76,28.87371578
34.90,28.42236933
35.19,29.3139213
35.21,30.66894704
35.72,29.32544752
35.86,28.42072767
36.16,28.85045052
36.57,28.84570207
37.01,29.74731215
37.15,29.73753107
37.46,28.87508493
37.60,29.75042944
37.91,29.30752981
38.36,28.8766517
38.78,29.33267915
38.90,29.75167789
39.01,30.1769447
39.24,28.86024359
39.33,30.17474037
39.42,30.619127
39.50,30.17308981
39.57,31.95013278
39.68,32.39922493
39.76,31.50599907
39.84,31.97524493
39.89,31.49123963
39.94,33.25671989
40.00,34.15939507
40.11,34.58230793
40.12,33.27551844
40.47,32.38471304
40.55,31.09437011
40.63,30.60914233
40.83,30.62793022
40.90,30.19930174
40.96,31.07402541
41.06,30.63584344
41.15,30.18003141
41.22,31.04003637
41.40,31.49656433
41.56,31.49664585
41.69,30.19596137
41.92,31.94118293
42.29,33.2590897
42.47,33.73933644
42.68,33.2913153
42.94,32.82784807
43.04,31.50177911
43.10,31.07018441
43.22,31.89880493
43.41,34.14696067
43.62,33.70117407
43.85,33.28911681
43.99,33.28039144
44.11,32.82784567
44.23,34.1370867
44.38,31.96256526
44.61,32.38495319
45.02,33.71716907
45.35,32.83597619
45.61,33.26487981
48.05,33.7246043
48.34,33.69788967
48.62,34.14968326
48.96,36.35837267
49.40,35.91628589
49.94,36.35076807
49.98,35.43313219
50.94,35.46989163
50.98,36.78943533
51.26,36.77218415
51.65,36.35888989
51.93,36.3436273
52.15,37.2230727
52.51,36.36078641
52.68,36.78760359
54.52,35.03016537
55.57,34.58147089
55.64,35.469736
55.69,35.47189963
55.71,36.35744596
55.73,36.79720444
55.75,37.23219663
55.86,36.78442326
55.87,38.10543711
55.88,37.67613952
55.89,38.11085804
55.89,38.54595289
55.90,40.31370678
55.91,40.32077378
55.92,40.32898604
55.93,39.86483889
55.93,40.30501541
55.94,40.33494919
55.95,40.28206052
55.95,40.30153137
55.97,40.29899874
55.97,40.32081496
55.97,40.76103541
55.97,40.74313119
55.98,40.31589919
56.00,40.72929959
56.00,36.36680344
56.01,36.75831263
56.01,35.93982463
56.01,35.90547159
56.02,35.93162937
56.03,35.02029722
56.03,35.47817078
56.03,35.02982974
56.04,35.0269253
56.04,34.59301156
56.05,34.57682285
56.06,35.02278363
56.06,35.46758689
56.07,34.57692222
56.08,34.59852837
56.09,34.15629322
56.13,35.05088985
56.77,34.15599115
57.07,34.14496007
57.58,32.39330678
55.79130435,35.43831841
55.8023913,35.4233373
55.81869565,36.48332193
55.83173913,36.97671033
55.84282609,37.12850333
55.91521739,36.72364089
55.92369565,38.05395778
55.9276087,37.86278496
55.93282609,37.992249
55.93673913,38.75110941
55.94130435,40.2766833
55.94847826,40.31584804
55.95565217,40.32134093
55.96021739,40.05612656
55.96413043,40.2099677
55.9673913,40.18850637
55.97130435,40.37144785
55.97456522,40.21579267
55.98565217,40.40199715
55.98630435,40.474721
55.9876087,40.6338363
55.98826087,40.53175474
55.99413043,40.22022056
56,40.38993681
56.00195652,40.48893981
56.00652174,40.52111015
56.01043478,36.47803485
56.01369565,36.98061481
56.015,35.83173752
56.01695652,36.091301
56.02869565,35.6957877
56.0326087,35.81110359
56.03326087,35.82812819
56.03586957,34.8594523
56.03782609,35.34513667
56.04173913,34.90094033
56.06,34.44110344
56.06978261,34.80025659
56.07565217,35.2574927
56.08152174,34.73048141
56.09391304,34.64434396
56.105,34.3328473
55.80138554,31.42810078
55.82795181,31.19639185
55.85831325,32.80839585
55.88943373,33.21142156
55.91650602,34.42562344
55.94787952,35.45192681
55.96837349,38.57870693
56,39.87440126
56.03162651,31.9995327
56.04933735,33.30665652
56.105,34.620996
56.14042169,33.52607204
56.16066265,34.4775017
56.2036747,34.92155537
56.22138554,34.71351793
56.24415663,35.65039893
56.26186747,35.37607015
56.28210843,34.30953826
56.30487952,35.6015503
55.825,36.52671519
55.85555556,35.30337774
55.86111111,33.99896522
55.87222222,34.25313263
55.87944444,34.16245863
55.88611111,34.47870022
55.89166667,34.04461093
55.9,34.53073848
55.90833333,35.07666804
55.925,36.13918622
55.93055556,36.10754226
55.93555556,35.51982315
55.94166667,36.29700352
55.95833333,34.26860644
55.96388889,37.3938083
55.97222222,39.42810881
55.975,37.85082904
55.99166667,38.73245259
56,39.69596267
56.00277778,36.85158133
56.00833333,37.14755211
56.01388889,36.83137907
56.025,33.8805887
56.03666667,34.23093533
56.04166667,35.81980393
56.05833333,34.1630363
56.06388889,36.31448326
56.07166667,34.62179189
56.09166667,31.70100148
56.1,34.30126011
56.105,33.7319853
56.10833333,35.33189463
56.11388889,35.49766126
56.125,34.5369683
56.13611111,35.82715389
56.14166667,34.94967956
56.15833333,35.75439733
56.16944444,35.86719441
56.18055556,35.57298607
56.20722222,34.75902293
56.23611111,36.11911693
56.24166667,36.49509204
56.25833333,37.00201148
56.26944444,36.41000411
56.275,36.67667737
56.29166667,36.40492444
56.30277778,36.30139515
56.30833333,36.31709407
56.31944444,37.24328689
56.325,36.8030007
56.33611111,37.13555085
65.92779065,25.92596367
65.95008666,25.72166193
65.96495066,25.52537089
65.97238267,25.92253104
65.98444444,26.08711574
65.99455684,26.50087744
66.00479108,26.08394233
66.00661862,26.34903396
66.00942085,26.09307993
66.01222308,25.64021678
66.016,23.91585796
66.01429429,26.48857433
66.02062977,27.34438726
66.02428486,26.98223126
66.04012355,27.72951067
66.05401287,28.47606156
66.08374088,29.38696204
66.1134689,29.27041259
66.15988846,29.19418722
66.20630802,30.004208
